Ee Egamma t theta
45.8018 43.0377 -0.366491 3.11299
41.8158 44.8285 -0.314221 2.95007
41.5472 42.6493 -0.146597 2.5768
44.5561 46.9171 -0.169762 2.97917
47.9677 50.8723 1.11162 3.1283
48.0072 47.8676 0.423308 2.98413
45.6069 46.5184 -0.218209 2.49456
45.768 50.0731 -0.452122 2.38945
40.7312 46.9328 0.297342 2.71609
41.2967 47.3178 0.415824 2.91208
40.8544 44.1711 0.16258 3.08929
44.3278 42.3023 -0.285453 3.09432
45.5112 45.5663 -0.179032 2.78604
47.0819 40.8707 0.286911 3.13389
40.9774 49.1278 0.414033 3.0529
51.9102 51.5229 1.07888 2.98458
42.6854 45.3376 0.140186 2.73619
46.4602 42.449 0.172053 2.9007
43.8238 41.2504 -0.321965 3.03741
47.8796 46.7408 0.533805 2.48435
42.2127 43.4772 0.363123 3.09149
45.0317 44.2986 0.368615 2.95257
42.9939 41.8832 0.403082 2.55679
50.6223 42.06 -0.311481 3.0836
50.0629 50.4222 0.957747 2.91059
46.4766 42.3031 0.0918435 3.05007
41.3367 40.3523 0.257546 2.4262
41.904 43.0298 0.916834 2.92405
47.6355 43.5718 0.492383 3.06705
40.128 48.1611 -0.196521 3.00426
47.1277 46.9055 0.0613569 3.00593
42.4432 41.9016 0.156874 3.02022
45.8465 45.5536 0.680592 2.67096
42.5099 50.3141 -0.505255 2.66857
44.0348 51.3093 0.490977 2.76563
45.6248 48.8975 0.24934 2.93104
49.9209 45.0141 0.034672 2.40149
41.9251 42.8976 -0.705786 2.72319
45.9329 45.0336 0.27652 3.02276
51.3151 44.4112 -0.173569 2.99387
53.8765 45.7615 0.150702 2.92655
43.7733 50.0679 0.546364 3.13166
54.3196 47.9648 0.444051 2.84056
43.4602 43.2701 0.157028 2.79823
50.9527 45.7639 -0.127904 3.13908
48.1345 46.8253 -0.122276 3.09628
44.7534 41.5483 -0.755591 2.85365
48.1275 43.9846 -0.207577 3.04492
48.8863 41.3239 0.373171 2.66227
43.4916 47.6537 0.163778 2.80055
42.728 45.964 0.350725 2.74627
42.1816 48.0654 -0.1308 3.13396
42.143 42.5139 -0.166096 2.94439
49.7153 46.6571 -0.125197 2.99628
44.0214 45.3895 -0.0315114 3.01237
42.0753 50.2425 -0.818905 2.80429
45.5276 45.4444 0.246034 2.68187
51.5311 42.5284 0.390609 3.07629
40.2001 42.2826 -0.368293 3.12564
49.3816 42.8832 -0.312393 3.13164
41.7791 41.8513 0.062767 3.02103
43.6558 42.4327 0.315868 2.96123
51.525 40.8633 0.504625 3.10457
44.5507 41.7686 0.142272 2.83365
47.3514 44.3637 -0.787157 2.86518
44.6895 47.7803 -0.290915 3.11025
51.1567 45.7991 0.950246 2.87514
40.7235 47.873 -0.335355 3.05073
48.7019 43.2453 0.452012 2.73556
46.1739 50.0996 -0.226767 2.30781
42.1069 54.5852 -0.397442 3.00327
46.3945 41.1362 -0.274729 2.77611
44.344 47.7127 0.378733 3.12219
52.5462 46.0376 -0.117298 3.0905
47.5305 45.5934 0.61438 2.87353
43.3342 50.5965 0.370335 2.98173
49.5401 45.0785 0.0647727 2.71165
47.3124 48.6019 -0.654324 3.01042
43.5415 44.1115 0.442651 2.78345
46.5834 40.9584 0.234848 2.98998
49.0446 50.3552 -0.232488 2.95175
43.6692 51.2277 0.145393 2.91949
45.3062 44.6648 -0.173868 2.26973
40.7995 40.649 0.156864 2.49868
50.8949 42.3154 0.0136168 2.5356
47.4291 49.5292 0.106476 3.10602
48.8341 42.1625 -0.345654 2.92907
43.9646 43.7578 0.153872 3.13416
47.3722 46.3887 0.910539 2.56547
42.0346 48.1531 -0.0261254 2.92774
41.4353 46.5411 -0.193776 2.88016
42.7933 41.1934 -1.107 3.08067
45.7271 46.4841 0.085247 2.47529
41.5835 49.7029 0.0378808 2.9827
42.2723 43.0786 0.841086 2.79602
47.1033 43.5994 -0.421304 2.50985
40.8555 50.4331 -0.339521 3.03269
47.6317 45.9067 0.348977 3.03341
45.6491 50.535 -0.336224 2.44187
43.8491 46.1031 -0.000404176 3.06728
52.3028 42.5075 1.12799 3.02605
46.3547 41.3485 -0.394147 2.883
41.864 49.693 0.229358 2.96605
40.9889 42.6832 -0.280572 2.8643
42.7456 44.4533 -0.318677 3.07521
40.6971 51.2076 -0.113304 2.98401
54.335 44.8794 -0.496781 3.06425
45.7889 45.4232 -0.214843 3.03653
47.6011 40.3628 -0.0833341 3.1267
43.7465 47.1682 0.993294 2.99532
47.0663 49.1138 -0.166665 2.91833
48.3584 53.1121 0.281035 3.06595
45.5067 49.9437 0.550947 2.67012
46.6306 43.6325 0.0822541 2.75519
48.7816 45.7234 0.399673 2.58296
43.9084 44.6584 -0.472002 3.0288
48.2384 44.285 0.0485837 2.88789
48.4441 42.909 1.03705 3.07426
41.5156 40.9436 -0.511058 2.65832
43.2178 42.5229 -0.236446 2.82311
44.6227 46.5322 -0.904845 2.83583
44.2674 47.8959 -0.404096 3.06895
43.6223 40.8478 0.562483 2.55665
52.7936 53.7199 -0.859341 2.74884
42.0509 49.493 -0.215374 2.89763
46.4553 42.0301 -0.429217 2.75191
51.7836 43.3341 0.5894 2.74284
46.4364 43.8341 -0.214124 2.97442
44.1538 47.11 0.392829 2.68689
41.2601 40.6357 0.39728 2.81952
41.9334 46.8908 0.63456 2.4455
43.2067 43.4044 -0.858425 2.99399
42.0815 40.7679 0.248799 3.05709
40.3831 47.4877 -0.521175 2.73914
51.685 49.5857 0.553376 2.9671
47.6331 41.2254 -0.328383 3.13363
42.2178 41.5267 0.0082662 2.86306
42.5164 52.0862 0.301181 2.85269
45.7279 45.987 0.248207 2.77684
41.1251 53.9964 0.953198 2.4322
40.4446 46.1716 -0.46682 2.74031
47.2929 45.2708 -0.0111453 2.8325
49.022 42.5399 0.237161 2.81056
50.2453 54.0104 0.00259877 2.68603
49.7077 47.1462 0.615317 2.84326
47.1205 51.8757 0.205949 2.80672
45.5697 50.0011 0.0136489 2.87001
40.3154 49.2918 -0.224852 3.00232
43.2122 48.7849 -0.18024 3.14075
41.2183 42.2325 0.055278 2.9985
45.6462 42.5275 -0.465388 2.58083
46.5882 51.2272 0.0135444 3.08506
44.4217 48.4441 -0.304923 2.36974
40.7527 46.4537 0.232421 2.71576
44.4274 41.0741 0.565254 3.05152
43.7018 40.9629 -0.39349 2.80719
41.3269 53.4918 1.07094 2.89946
47.7217 45.894 -0.741328 2.74763
42.3489 44.3421 0.772517 2.57349
46.2039 43.8819 -0.644945 3.0603
44.9066 44.7263 0.467248 2.9931
43.5122 44.0643 -0.347404 3.03582
40.5317 40.9906 -0.357636 2.57285
42.9082 44.405 -0.516615 2.77162
47.7094 44.3979 0.126775 3.08805
44.1039 44.7537 -0.141469 2.72928
44.2629 42.8407 0.305278 2.88069
41.3048 45.6536 -0.339769 3.12517
43.3215 40.5716 0.662879 2.9644
47.176 46.9898 0.200613 2.99466
47.2503 45.7153 0.0286801 2.91674
53.3705 40.32 0.456804 3.01056
41.2831 42.2737 0.739287 2.82106
47.0096 45.5207 -0.127866 3.09833
40.7459 45.0676 -0.816955 2.8984
50.8428 44.2734 -0.194184 2.49367
44.4099 46.4372 0.345082 2.71758
50.7356 40.6325 0.87443 2.89366
43.8028 40.9502 -0.0678572 2.83288
48.2297 43.9627 -0.5248 2.37609
54.1189 40.2467 -0.325596 2.63311
41.3145 40.1013 0.188852 3.10401
48.4525 52.6154 -0.0316117 2.65456
46.1608 43.7554 0.328283 2.84886
46.47 46.6853 0.315441 2.73282
40.1951 43.5081 -0.64104 2.68668
50.4987 43.4341 0.638998 2.81045
43.2624 42.9018 0.949735 2.63123
46.1589 42.3356 -0.0266333 3.01342
47.6699 42.0027 -0.384566 2.72222
42.755 41.0587 0.11271 2.97738
51.259 41.7951 0.398329 2.6868
53.3815 43.707 0.196439 2.9747
46.7991 45.1622 -0.425195 2.74785
43.9752 44.9859 -0.287791 3.03337
50.5882 47.4904 0.0861692 2.37535
46.447 40.6786 0.514735 2.81704
42.3311 44.4944 -0.637244 2.90027
50.208 46.763 -0.512612 3.04576
47.8011 42.6902 0.181456 2.89965
42.0526 43.9034 0.167119 3.03562
45.5846 43.4025 -0.751983 2.52425
45.6107 41.96 0.103053 2.91793
47.8258 48.8316 0.0580872 3.04712
42.8949 41.6029 0.0852825 2.2615
41.7743 46.7031 0.073052 2.63077
46.8314 40.7654 -0.0792918 3.11533
46.9556 47.3276 -0.281239 2.79153
47.744 40.375 0.515721 2.74546
42.7755 43.2035 -0.513364 2.44616
44.477 45.7342 -1.56264 2.77537
41.9261 43.8381 -0.653101 2.43031
40.2852 46.3582 0.2724 2.53971
42.3736 51.7812 0.470654 2.7668
45.1785 40.9502 -0.26263 2.855
46.1917 40.6564 0.888835 2.81004
41.7191 41.3945 0.094851 2.87908
41.8457 41.7008 -0.284519 3.01126
47.5327 41.0098 -0.250083 2.67
42.1941 42.0328 0.045959 2.65623
43.7215 46.2307 0.0269035 3.05308
44.1093 41.5405 -0.378488 2.89235
42.4426 44.6885 -0.399106 2.98186
51.3635 44.5607 0.0609247 3.11763
43.6552 45.151 0.426524 2.76033
45.6927 43.4906 0.209559 3.10102
40.2686 45.0554 0.760482 3.08932
45.8153 46.3772 -0.724316 2.99087
44.7124 44.0602 0.152657 2.81314
46.5551 47.9672 0.0527487 2.8684
43.6794 43.4086 0.0656282 3.0807
43.5202 44.2026 0.441875 3.10875
51.8955 47.3176 0.468602 2.63195
41.1502 44.8114 0.157276 2.88359
45.87 49.0885 -0.744338 2.66659
50.2479 45.2409 -0.167801 2.97438
40.1696 42.7205 0.528274 2.94211
48.4798 45.0508 -0.349714 2.84822
46.0884 43.2612 0.217574 3.13412
48.0218 48.2286 0.613771 3.12319
44.8202 48.3716 0.242377 2.7265
51.8921 43.661 0.157545 2.32877
48.7936 44.8886 0.104554 2.47771
47.9642 42.5142 0.513178 2.6274
48.0847 43.5473 0.345798 2.75104
51.5188 46.6821 -1.19712 2.92028
44.2047 41.3473 0.466495 2.53679
45.6873 46.8918 -0.546789 3.00713
41.4096 40.0278 0.409841 2.62334
52.9728 43.3936 -0.361454 2.77576
49.9248 45.1042 0.411218 2.67313
42.3146 47.9267 0.316228 2.71373
44.2916 42.3355 1.08577 2.84739
44.8285 51.4852 0.474841 3.09599
40.4288 44.3763 -0.677089 2.96515
41.4111 43.1493 -0.232073 2.92467
41.1494 51.2405 0.367941 2.34296
44.5067 52.6332 -0.764194 3.02199
43.9971 43.0666 -0.234031 2.60031
42.9982 47.21 -0.194685 3.12113
50.1139 49.4313 -0.16872 2.6318
49.8244 44.4811 0.014666 2.96077
48.8194 48.973 0.0530665 2.66972
48.2418 41.8309 -0.293308 3.04255
43.3416 48.9307 -0.890076 2.62672
43.2899 40.3742 -0.563353 3.09695
43.1601 40.9762 0.688601 2.46227
48.1644 41.2227 0.241222 3.0961
47.362 45.0882 0.87151 3.12125
43.1397 46.7574 0.31307 2.89256
48.625 42.1629 0.770336 2.8802
44.2022 47.0021 -0.419212 2.88169
41.4163 47.7862 0.300262 2.95978
49.8429 42.4045 -0.00637151 2.63372
41.5197 47.0397 0.317792 2.93127
43.0085 49.6065 -0.173081 2.8507
43.2134 45.7923 -0.493989 2.46355
41.5024 44.5042 0.261602 3.04344
47.8673 41.1164 0.428928 2.96041
47.4087 46.3515 -0.14935 3.04208
40.9514 42.3169 -0.32338 2.44251
43.2111 46.4986 -0.17804 2.93182
43.5442 42.6404 0.30472 2.90944
45.1716 41.6343 0.399979 2.96223
41.5702 40.5081 -1.00561 2.3832
43.3643 40.0438 -0.253801 2.95009
45.7512 47.1159 -0.532464 2.8093
41.3804 44.2917 -0.20329 2.73948
51.2047 49.3414 0.136024 2.88287
42.9829 45.1107 0.682218 3.0121
42.8009 50.4265 0.898972 2.5214
45.5918 47.5674 0.0482201 3.05534
40.7725 47.2056 0.295682 2.89956
48.616 44.3092 -0.644079 2.34096
42.3116 42.9411 -0.134945 2.96099
41.1257 51.8399 -0.0803293 3.11978
40.002 47.8857 1.06752 3.13034
41.4202 47.2314 -0.520312 2.35657
48.7463 41.3464 -0.0891326 3.04703
46.6267 49.1595 -0.0500176 3.04949
42.7229 40.6523 -0.170615 2.90273
47.156 53.4917 -0.314715 2.85154
46.3249 48.4547 -0.279219 3.02182
40.4142 43.0675 -0.269746 2.94309
41.7846 40.3597 0.226232 2.98505
42.4816 51.4328 -0.324839 3.04083
46.0067 41.1625 0.681889 2.73875
43.6658 48.5307 -0.472095 3.13155
49.7283 49.2402 -0.489336 2.45454
52.9544 43.5643 -0.234662 2.77345
42.4025 43.1699 0.398606 2.63358
46.5383 46.7749 0.514372 2.53479
40.0374 43.2454 0.189448 3.03098
46.2158 44.1355 0.1481 2.80928
44.2723 45.3627 -0.345818 2.79996
41.9014 43.051 -0.399824 2.41587
47.8085 53.0183 0.840358 2.93854
49.9642 42.2962 0.128363 3.05969
47.3418 45.327 0.910951 2.99186
41.7286 52.4178 0.166153 3.00754
47.4301 49.7169 0.104323 2.83445
45.568 45.2627 0.696428 3.01866
47.2192 40.6106 -0.440482 3.06521
42.923 42.2414 -0.158012 2.84201
52.3795 40.6046 0.00383132 2.98266
41.4491 48.8187 -0.504311 2.51069
42.9088 42.7019 0.0526079 2.8339
45.6847 44.0151 -0.476847 2.5947
49.2539 47.9493 -0.808854 3.09406
47.1371 52.6464 0.0103992 2.84825
42.1704 40.4572 0.630366 2.88234
40.064 42.1594 0.0122139 2.51726
46.7282 40.4224 0.405417 2.80528
44.9416 43.7408 0.0456684 2.68285
52.7153 42.1476 -0.0975431 3.11887
45.8874 40.4295 0.328944 3.02588
50.0648 47.0065 -0.449125 2.93728
47.9723 44.4477 -0.433898 2.5198
46.0142 45.3016 -0.5773 2.88209
44.0619 41.797 -0.0323998 2.74927
41.8501 41.7266 -0.236981 2.50452
41.8313 41.4981 -0.500479 3.04705
46.9378 40.1103 -0.439975 2.87225
44.8156 49.9335 0.733888 2.59255
46.1367 43.0031 0.134048 2.80247
45.1991 40.9336 0.23113 3.01971
50.0663 45.0417 -0.521469 2.76675
48.2966 53.1737 0.109473 2.75157
45.346 41.5586 -0.246466 2.42041
42.6366 43.6714 0.251826 2.28457
42.0425 47.2852 0.0274091 2.74664
41.7382 41.8704 0.337382 2.89633
42.9872 44.2435 -0.415483 2.78352
40.0712 45.4586 -0.227557 2.39252
45.0747 40.2206 0.0686156 2.90183
42.0019 42.1536 -0.538538 2.52784
42.9388 51.3103 -0.78897 2.78646
52.3234 41.8576 0.246219 3.01623
42.862 42.5286 -0.388743 2.42813
49.351 51.8744 -0.666678 3.12799
45.0634 40.5626 0.0678512 2.70635
47.977 45.7807 -0.316437 2.93666
45.0632 42.6786 0.845079 2.95054
51.1529 45.9512 -0.375691 3.07511
40.0966 42.5575 0.779201 3.03851
45.5863 49.7418 -0.623625 2.96593
41.6268 45.4098 0.996806 2.87473
45.0046 44.6484 -0.0987547 2.90065
41.496 50.8851 0.128497 2.9338
41.4627 51.0413 0.0758201 2.37251
50.5373 48.2043 0.439394 3.10173
42.2279 48.1441 -0.0441764 2.81423
49.0829 51.8123 0.647168 2.7293
48.6749 49.9127 -0.61868 3.06964
41.3283 42.6293 0.254831 3.06102
53.8236 46.863 -0.471714 2.58275
40.6941 46.5575 -0.354733 3.07326
41.6845 40.317 0.250201 2.83493
41.9679 45.769 0.331024 2.88314
42.3256 41.6806 0.475431 3.07805
42.0553 52.5142 0.346325 2.97503
49.1539 41.4397 0.629392 2.26113
45.4209 44.1838 -0.145687 2.7367
43.7137 49.247 0.137481 2.81824
46.1994 46.5113 0.679334 2.84112
45.6199 42.0254 0.104966 2.75756
46.3028 48.9608 0.0606651 3.08292
51.7398 43.9053 -0.163297 2.64963
52.9681 43.2369 -0.384187 2.92996
43.336 45.7146 0.144683 2.9617
47.8863 47.2745 -0.358435 2.9554
42.484 44.9344 -0.45343 2.99273
40.6617 44.6339 0.049876 2.98576
49.0681 43.9541 0.286766 3.0603
42.9549 46.6836 0.868 2.84125
46.2214 46.4461 -0.0281798 2.88745
40.999 41.7049 -0.451178 3.02738
43.7034 40.2658 0.190595 2.51751
46.4018 46.7332 0.535589 2.36885
45.6179 43.0824 -1.21917 3.09335
41.8071 40.1493 0.539543 3.07162
41.208 47.116 0.13181 3.01129
45.0747 48.0065 -0.22426 3.09288
42.621 42.0897 0.744051 3.04909
42.3279 44.0714 0.119104 2.54441
46.3613 44.9279 0.0555163 2.3153
47.0625 41.6848 0.178247 2.5383
40.8997 50.9617 -0.0249202 2.57576
42.6325 40.7304 0.31308 2.64763
40.7908 40.5956 -0.478299 2.81504
46.2395 41.5344 0.983132 3.07856
43.9908 52.0959 0.0179021 2.77795
44.4799 45.0172 0.140922 2.80605
41.6789 45.5374 0.603001 2.82896
42.0842 41.3464 0.476058 2.89592
45.0289 53.0879 -0.238206 2.8401
43.9954 40.6668 -0.182476 2.68264
40.6306 42.0403 0.00225185 2.72511
51.0569 48.0849 -0.415605 2.37971
44.5983 40.598 0.604987 3.13167
51.0151 40.1815 0.0285208 3.13391
45.4497 50.8406 -0.198102 2.204
47.6604 40.4855 -0.153784 3.08197
50.9671 53.7178 -1.21837 2.89202
44.8344 41.628 0.862428 2.94071
49.5394 42.4535 -0.661641 2.76702
44.1617 47.6869 -0.753906 2.95427
47.3158 41.031 0.876727 2.56667
53.7215 42.1758 1.29 2.85743
43.7179 48.9187 0.10868 2.83195
45.3172 40.7278 -0.233926 2.58397
43.5499 45.6696 -0.752716 3.03138
40.0303 45.985 0.170848 2.90359
45.2437 44.5541 -0.502856 2.57946
48.3673 44.1011 -0.534636 2.90464
43.8105 45.2217 -0.526935 3.12902
47.9099 44.3842 0.173145 2.45308
41.3973 44.2168 0.401935 3.10277
41.8026 43.5379 -0.771604 2.80002
42.7917 41.9761 0.392284 2.67071
46.652 41.3676 0.161829 2.65226
45.2552 46.9474 -0.766372 2.6145
46.3822 43.8079 -1.17324 2.40792
44.3178 42.6479 0.338421 2.95328
40.9612 48.0754 0.465921 2.51748
42.282 48.053 -0.0731043 2.93869
41.8997 43.0645 0.17981 2.69062
46.6925 42.4413 0.18785 2.79503
40.6823 44.7441 -0.735244 2.88118
46.1031 47.4115 0.0644772 2.93955
45.5744 47.8224 0.255377 2.84804
42.6803 50.9116 0.185366 2.62226
47.6709 42.7006 0.654902 3.04616
50.0837 48.1324 0.0666734 3.04983
43.1588 47.3379 0.221608 2.3672
42.549 49.0783 0.146688 2.82364
45.8392 43.6027 0.0803854 2.98894
42.5486 51.3181 0.591895 2.86109
48.5497 52.5979 0.641228 2.90896
43.4424 46.2987 0.347669 2.66011
41.7072 40.4628 0.926816 3.02664
53.9888 41.3298 0.230347 3.08416
48.2222 44.0195 -0.343751 3.13047
40.492 41.3489 0.912394 2.78351
42.8082 41.9716 1.01483 2.87533
46.4095 45.2763 0.184356 2.99207
40.0092 43.5325 1.16576 3.11659
42.7624 40.3091 0.212076 3.10064
44.7082 44.5306 0.283675 2.56589
48.468 40.5127 0.975755 2.89123
43.1127 41.4804 0.824451 3.00001
45.7846 46.0562 -0.112107 2.24837
44.8341 40.4334 -0.317298 3.07232
40.4015 42.6875 0.692794 2.84565
43.1599 45.9648 -0.789314 2.87986
41.1883 42.1323 0.055321 2.25553
41.0136 42.6707 -0.198012 3.01378
47.4334 45.7029 -0.0176091 2.4966
45.2391 49.2748 0.796129 3.01547
46.2902 43.8067 -1.47132 2.98831
51.0767 43.2071 0.341295 2.85294
41.9273 54.0366 0.497045 2.89971
45.1385 44.9773 -0.860841 3.13215
44.8557 48.6991 0.233177 2.87638
41.8626 45.8025 0.920123 3.04992
47.4044 41.1645 -0.884678 2.53383
50.9014 47.0639 0.389971 2.9928
54.9964 52.7265 0.56757 2.82935
47.9859 45.386 0.482763 2.89385
42.9787 42.2801 -0.337017 2.80851
48.8221 43.9969 0.438382 2.58064
42.7757 50.4631 -0.721312 3.07351
43.8012 44.5581 0.536002 2.84065
43.3969 45.0168 0.530603 2.92115
47.6534 42.4706 -0.516546 2.60045
40.5419 46.2248 -0.211056 3.13857
46.5395 47.4007 -0.085155 2.74342
43.2789 46.5759 -0.109532 2.82734
46.2838 43.864 -0.0309486 2.73375
45.5093 40.5541 -0.330518 3.09945
51.0787 53.6311 0.318379 2.93021
43.4723 44.4235 0.464256 2.4071
42.1355 53.6387 -0.908112 2.93855
40.106 44.3329 -0.333633 3.08399
44.9416 47.7099 -0.13359 2.77938
42.5296 49.2561 0.0353427 2.7628
45.0406 43.1265 0.650377 3.07155
44.7299 47.5019 -0.241059 2.62646
42.429 43.5733 0.513248 2.58161
43.8477 46.7984 0.0707415 2.5997
40.6863 52.1458 0.911917 2.99946
41.0184 42.313 -0.220607 2.88416
41.3719 43.5493 0.505437 2.41276
43.1125 42.6708 0.168629 2.76701
42.6895 48.7237 0.79312 2.28899
40.3996 43.5701 -0.330396 2.58737
48.6828 45.8981 0.269923 2.2346
47.1706 46.5547 -0.432323 3.08094
49.688 41.5676 -0.239871 2.80417
46.2946 48.1352 -0.453936 3.08406
44.5905 45.2942 0.117035 3.04676
51.9786 51.7642 0.00272009 3.00539
42.77 40.2422 -1.07334 2.82109
43.3993 42.713 0.356573 2.49581
48.4286 46.4365 0.600458 2.58257
40.8271 48.6848 -0.000792608 2.51238
40.2185 53.6752 -0.454548 2.6966
46.2055 46.5174 0.0510148 3.00521
44.9801 44.4936 -1.05432 3.05932
52.333 43.3585 0.951504 3.12825
43.5992 42.144 1.01581 2.45249
45.3586 48.1669 0.21273 2.93774
46.2097 46.9482 -0.739421 2.47171
44.9215 44.3465 0.0624954 2.88493
43.6665 42.3514 0.451591 3.05949
46.6869 41.0597 -1.10632 2.93039
48.7628 52.9405 -0.0531269 2.93703
41.5814 47.5871 -0.536777 2.97948
48.8818 49.7787 -0.38341 2.5637
43.7913 45.1015 0.137978 2.35395
50.8194 45.6478 0.00128779 2.95195
48.504 51.8787 -0.292726 2.74448
43.7889 41.8412 -0.715504 2.9423
41.2284 52.1736 -0.323433 2.81969
42.4892 48.6661 0.189425 3.09096
50.6255 48.993 -0.273548 2.72339
51.0408 45.3674 -0.0927621 2.58737
40.6207 48.1319 0.411485 3.09518
42.4441 53.8997 0.202036 2.88948
44.2463 42.903 -0.000127199 2.89764
47.9685 42.7777 -0.101406 2.36384
40.9371 40.2252 -0.647613 2.6497
42.7522 42.8491 -0.479223 3.02462
43.0256 44.6426 0.461858 2.62992
43.4373 51.4177 0.975816 2.49341
44.8942 42.8158 -0.289102 2.68224
48.509 49.6596 -0.203257 2.7556
45.3405 44.1516 -1.04834 3.00755
45.3412 46.3706 -0.727332 2.84798
45.7125 45.1839 -0.834186 2.70735
51.9016 41.1582 0.55256 2.49894
49.1343 44.2596 0.00311844 2.95144
42.5544 44.0279 -0.10946 2.95203
43.9191 50.6602 0.602854 3.02485
41.6505 47.1371 0.414375 2.4915
53.3213 42.8619 -0.8951 2.89877
43.0084 45.7839 1.01281 2.54032
49.6134 49.739 0.777742 2.6195
41.3087 46.5591 0.551559 2.80993
47.6692 41.0703 0.120352 2.77549
40.6913 43.4578 -1.27423 2.82545
42.1231 51.3091 0.0669049 2.93124
42.8517 43.4409 -0.252004 3.0623
42.417 50.6139 -0.458788 3.03431
44.0901 43.0862 0.4083 2.71503
44.2461 48.4682 -0.679199 2.94787
53.2754 45.349 -0.0995708 3.00915
41.2446 43.9315 -0.626765 2.59255
46.7906 45.7414 0.197844 3.08556
42.3643 40.3275 0.689815 2.80409
41.9668 43.8582 0.143173 2.67923
52.3445 43.0231 0.25179 2.38292
47.1515 40.8595 0.0761505 3.06167
53.7133 40.3266 -0.0757065 2.69941
44.0886 49.1627 0.000287936 2.86323
48.1074 40.7557 -0.356292 2.70048
40.1932 49.3984 0.168523 2.47185
46.7486 51.3396 -0.332391 2.71264
45.9152 44.3457 -0.567604 2.85206
42.466 45.5622 1.11649 2.7487
41.6057 47.9784 0.0102053 2.51895
51.5887 45.8193 0.186172 2.82111
45.7986 42.0895 0.804788 2.87454
46.4934 43.8286 0.181409 2.64864
42.3817 40.2664 -0.565929 2.56655
43.7854 51.0298 0.218044 2.99925
41.9125 40.0462 -0.019614 2.46463
47.2156 41.5917 -0.125184 3.00635
40.7099 45.4466 0.402106 2.77124
43.3372 46.6192 0.690253 2.96981
41.0543 43.9741 -0.258616 2.93845
46.419 46.8123 0.306168 2.82106
51.0291 42.5113 0.287367 2.86062
46.3064 45.6288 -0.486812 2.74389
42.2756 47.6372 -0.698077 2.21905
52.1233 43.3505 -0.59465 2.85371
41.5978 43.8425 0.133058 3.06173
40.1795 48.403 0.327469 2.93174
40.3403 48.2244 0.129098 2.62662
46.6337 45.471 -0.495777 2.95003
44.2866 42.7685 -0.322054 2.76718
44.3762 46.9188 0.664979 2.59035
44.5742 45.5069 0.187187 3.0985
43.4529 44.2185 -0.72236 2.81667
48.8199 52.4441 0.368563 3.06686
47.504 46.3068 0.303762 2.6842
50.0712 45.2435 0.176073 2.69201
43.7184 41.1681 -0.811501 2.72999
49.9254 42.3904 -0.244949 2.57042
46.3863 42.0771 -0.560868 3.05328
40.4528 45.0647 -1.16378 2.69394
42.5586 49.0755 0.495178 3.13101
41.6575 41.4912 -1.03559 2.98318
42.263 43.4668 -0.732468 3.11761
46.2896 47.8286 0.448742 2.79544
47.736 47.5742 -0.433754 2.77427
47.9275 45.2135 -0.126729 2.65513
46.6687 45.2852 1.01045 2.89562
52.2629 46.9675 0.855361 3.01212
48.4331 46.3517 0.454195 2.98895
48.8389 46.5742 -0.36867 2.95377
47.9127 51.0701 0.165369 2.67619
45.9854 50.643 0.319424 2.99099
51.9724 49.0047 0.104401 2.97363
40.4379 50.6974 -0.3297 2.74429
52.6871 46.1795 0.839958 3.02417
40.4554 48.4733 -0.113634 3.06322
40.0732 46.274 -0.125804 2.39284
46.8186 44.3747 -0.02657 2.94563
45.1962 42.1512 0.31307 2.62078
40.8134 45.7728 0.896193 3.05048
44.5783 49.7983 -0.212855 2.48388
41.7573 52.0482 0.44057 2.79539
42.2772 45.1493 -0.0972485 2.97193
45.5958 49.3963 -0.0972298 2.79034
40.2505 48.4081 0.0105987 3.1157
44.6172 43.5048 -0.122222 2.9344
49.2941 49.7708 -0.118751 2.9559
47.2699 41.3068 -0.209397 2.9338
49.2418 43.7302 0.466649 2.48323
40.5464 48.084 -0.845973 2.90155
43.7029 41.0661 -0.131903 2.93056
44.39 40.8502 -0.349986 3.13549
40.8008 40.175 0.823458 2.53183
45.2997 41.9388 0.194822 2.99776
42.9825 46.9206 0.417018 3.00191
41.4566 44.3195 -0.313613 3.09796
41.8847 44.1923 -0.0644554 2.86611
42.0509 43.1731 -0.901858 3.13965
46.5126 40.8551 0.626182 3.06616
46.5305 42.8701 0.120392 2.77851
45.0349 43.8518 -0.196789 2.80917
41.9071 50.9182 -0.193354 2.71122
45.6417 44.5335 -0.563101 2.90412
42.8208 41.7292 0.297438 2.59878
44.2623 43.3816 -0.0370117 2.56424
44.5416 41.5678 -1.12559 2.34293
44.5981 54.5942 -0.0275847 2.79201
47.3461 52.9331 0.141846 2.56439
42.9888 43.2949 0.139598 2.55681
42.9732 47.3815 0.365003 2.76713
44.7936 42.7615 -0.0782213 2.52441
42.5147 46.6842 0.498423 2.94023
47.475 44.4633 -0.0206846 2.95009
45.8923 47.4817 -0.0627263 2.83669
46.7113 43 0.663658 2.75502
49.296 47.0367 -0.512797 2.63507
42.2663 52.7516 0.0102237 2.46302
47.7884 40.4987 -0.148096 2.57871
45.7481 42.2266 -0.345766 3.0188
51.2608 41.6702 -0.617115 2.88301
53.221 50.8642 -0.196337 2.87189
43.4758 40.9428 0.185737 2.52126
42.7028 45.9534 -1.69087 3.06073
54.6935 40.475 -0.102539 2.83853
