Ee Egamma t theta
47.546 50.5668 0.577033 2.91517
46.417 50.0561 -0.13949 2.71472
44.059 53.2676 -0.954343 2.67773
48.1955 52.8795 0.024852 2.57445
50.5277 45.5257 -0.457923 2.97466
49.6248 50.0841 -0.241723 3.12295
46.9108 49.4006 -0.0651871 2.51048
47.7177 53.1438 0.148358 3.13403
44.0676 52.8706 0.0101768 2.7458
47.2039 51.6285 -0.391441 3.12288
53.0441 54.6462 -0.128313 3.00616
50.193 51.9035 -0.0400611 3.03097
47.8962 50.5447 0.00130994 2.61775
52.2987 52.5184 0.0918659 2.76101
54.0719 51.0577 0.594762 2.81017
51.5917 54.7194 0.0610612 2.76198
54.1554 49.9197 0.212141 2.59452
49.3824 54.8903 0.267003 2.78152
54.9962 48.068 -0.214111 2.77639
46.594 51.8777 -1.20985 2.86397
44.6868 45.5855 -0.0573321 2.93057
53.8393 54.0964 -0.210185 3.08604
47.7938 46.6528 0.356692 2.90687
51.0931 53.7451 -0.794396 2.88005
48.527 52.9573 0.196866 2.62114
51.0716 46.9697 0.0251041 2.5937
54.5342 48.587 -0.831396 2.5743
49.263 52.1531 -0.754129 3.13948
52.8852 53.9896 -0.403367 3.09811
48.6912 52.7206 -0.690623 2.99964
48.8531 48.9794 0.657787 3.06844
54.7038 51.4639 0.0975365 2.87022
48.2938 52.0063 -0.620166 2.68141
54.4108 54.1288 -0.580806 2.89197
54.5737 50.5336 -0.219318 2.60276
52.3975 53.7194 0.813684 3.09551
44.0245 48.2998 -0.360751 2.95479
47.489 46.6056 0.156854 2.91311
51.8393 52.0718 -0.325616 2.96031
47.3768 52.2588 -0.227788 2.76371
50.1096 44.8754 0.13894 3.08529
49.6208 48.8213 -0.870044 2.80109
50.0445 48.7795 -0.224063 2.8579
54.898 51.4957 -0.700337 3.00496
51.9238 49.1007 0.00737059 3.13235
43.9376 50.3373 0.0233127 2.96247
51.0502 49.1663 -0.32801 3.08023
46.2611 50.698 0.19903 2.74285
52.6792 53.0938 -0.409678 2.95834
49.998 47.8102 -0.932733 3.00853
53.7376 50.8883 -0.293412 3.12379
53.4645 45.4987 0.413442 3.01987
45.5274 43.0673 0.583593 3.03641
45.0854 51.6322 -0.129945 2.74316
51.264 49.1411 -0.325836 3.11809
50.7286 52.7236 1.09916 2.71832
46.9469 53.7388 -0.181925 2.85256
48.0777 52.2557 0.0165393 2.77033
53.1943 48.4007 0.588508 2.66902
48.7373 50.6696 -0.149353 2.81426
49.8639 46.724 0.260396 2.74332
50.4278 51.5165 -0.364395 2.87907
50.2442 54.8036 0.122446 2.82364
44.7618 54.8917 0.165282 3.11327
49.8574 49.8818 -0.211217 2.9632
47.1037 54.6377 -0.463985 2.8037
46.733 44.5906 0.308901 2.56249
50.7438 51.467 0.30292 2.68706
49.5711 52.4477 0.0691317 3.04639
51.4594 45.5241 0.412958 2.32832
45.192 54.5701 -0.539864 2.98857
49.491 51.5028 0.0645056 3.11418
52.973 52.56 0.88441 2.96721
49.5881 51.1057 -0.547568 3.04491
46.61 54.4861 0.675951 2.85259
48.1506 49.7098 0.292514 2.85788
51.6746 51.9904 -0.173081 3.12692
47.4135 45.3245 -0.0785384 3.10322
45.8509 49.4636 0.715644 2.77353
46.7626 43.1683 0.252502 2.61436
44.8395 54.4518 -0.998271 3.04167
53.4853 52.8073 0.119455 2.58247
54.8353 50.4435 -0.0859366 3.04572
47.8264 42.5504 -0.410922 3.01048
51.4181 48.2518 0.450152 2.78618
52.2428 47.3083 -0.920328 3.03136
54.7771 45.8926 0.820346 2.53563
45.913 42.0254 -0.172175 3.10482
45.1567 49.617 -0.5544 3.02117
52.3304 51.6045 0.465988 2.87043
45.9934 54.8088 0.559112 3.0287
49.9642 52.7653 -0.106388 3.06869
42.1126 45.1068 0.426905 3.10307
46.6002 50.7699 1.03388 3.12034
47.9092 48.907 0.244735 3.06769
43.4559 51.4619 -0.388466 2.8643
50.4093 52.3406 -0.68979 3.09318
53.8172 54.8519 0.00564782 2.81686
41.6542 50.3896 0.103766 3.0537
54.7792 49.5663 0.191269 3.00903
48.9384 43.6183 -0.726795 2.87179
54.4302 50.2466 0.197681 2.92161
50.1116 49.0613 -0.30214 3.10394
48.1099 48.4415 0.545095 2.73531
51.147 51.734 -0.507794 2.91747
47.7145 51.4259 -0.359609 2.9396
52.9659 52.8349 0.785898 3.13096
54.5475 51.9211 -0.492945 3.10885
52.9389 48.8728 0.558856 3.13945
46.4964 54.1613 -0.359847 3.03193
53.4703 42.5998 -0.142404 2.79978
49.7246 49.0956 -0.760512 2.89311
53.0573 47.033 -0.957106 3.07114
42.2836 42.4405 0.000747993 2.78987
48.5203 53.5774 -0.664759 2.76911
48.4617 50.333 -0.59841 2.64081
54.4453 44.6518 -0.101124 2.85149
51.666 50.9083 -0.846711 2.94663
53.021 52.0934 1.17781 3.07975
50.0529 50.4703 -0.0600695 3.00291
51.1453 48.2255 0.976351 2.70806
51.0152 45.7785 0.837089 2.63048
50.4129 53.1256 0.653764 2.87694
52.5131 53.498 -0.259 2.95879
52.5759 46.177 0.583724 2.9891
47.0354 51.9637 -0.477603 3.10243
45.2084 51.8145 0.510023 3.00001
46.8918 53.9141 -0.286948 2.94725
50.5757 51.1337 -0.321731 3.0248
49.3615 53.0651 0.512355 2.95565
48.6229 49.7027 -0.19367 2.82396
51.2968 53.3513 -0.344046 2.62118
45.3751 50.8929 -0.211714 2.98781
51.1042 50.9066 -0.784096 2.75761
54.2963 47.9006 0.408131 3.01234
50.8332 52.0872 -0.0638688 2.83544
52.1796 49.3586 0.61912 3.07664
52.5433 45.7188 -0.0514405 3.06908
45.678 49.7601 -1.04281 3.01782
48.6894 50.0054 -0.626057 2.84089
54.5706 54.2613 -0.872695 2.86874
47.3439 54.1529 0.561211 3.11014
42.5578 53.1562 -0.616456 2.85184
49.75 52.2101 0.307573 3.11555
51.5567 53.9843 0.357798 3.04787
54.0489 44.7492 0.19182 2.99115
51.4022 44.5055 -0.406336 2.88984
50.9722 48.7635 0.310009 2.9643
50.6423 52.1578 -0.539719 3.01819
46.8794 54.0617 0.441257 2.90528
51.5617 46.7948 -0.433372 3.00425
50.4146 48.8729 -0.0014839 2.95351
53.2134 50.9729 0.166365 2.63008
48.1053 54.3276 -0.271759 2.59802
48.3956 49.2946 -0.131526 2.49992
47.5939 50.5244 0.581229 3.07518
47.2597 52.6463 0.116027 3.06824
52.7899 45.6879 0.549828 2.87036
53.8749 52.5081 0.0580708 3.00895
52.4586 47.9366 0.243943 2.69903
49.6425 50.0378 -0.219744 2.67837
53.9301 51.6292 -0.25921 2.83879
49.4717 53.9965 -0.57654 3.02588
54.3424 48.6273 -0.1962 3.0759
54.8218 48.4775 0.547209 3.0573
50.7948 54.4821 0.329543 3.0159
48.3454 50.4415 -0.505324 3.12216
54.686 48.2369 1.35308 2.87712
44.7047 43.412 -0.00713522 3.12175
51.7079 49.8473 -0.331075 3.04456
44.5109 53.265 0.447616 3.01742
48.6434 54.9768 0.532827 3.02992
50.0254 50.1122 0.348099 3.11971
51.2563 52.332 -0.0294367 2.54172
52.8966 52.1357 -0.756189 2.72691
46.3503 48.3399 -0.0867433 3.11761
48.1283 47.8225 -0.489947 2.75453
51.587 46.1715 0.413435 2.77244
47.7309 52.8676 0.355331 3.02902
48.9341 46.8222 0.577803 2.78933
54.8006 51.043 0.504521 3.1183
52.7791 45.8857 -0.91836 2.99644
48.0485 52.4845 0.0154172 3.06601
46.4386 50.036 -0.580239 3.07926
44.7599 49.2302 -0.239998 2.83523
51.1079 52.3479 0.548023 2.93553
54.2149 48.7906 -0.206801 2.99776
54.5735 50.1028 -0.616157 3.00739
54.231 53.2669 0.431075 3.07174
52.5331 48.0148 0.0115257 2.91837
51.4395 51.0667 -0.476627 3.11212
53.2629 51.2785 0.306289 2.77263
51.3243 49.2924 0.887712 3.09514
46.3768 52.0037 0.242073 3.01796
51.5632 50.7895 0.276254 2.65558
47.3649 43.337 -0.23113 2.88975
48.2205 48.0025 -0.392874 2.81041
52.1733 49.8113 -0.903251 3.02248
44.1019 43.4602 0.106298 2.74379
54.9591 49.9341 0.903665 2.71982
43.5511 48.5643 0.316905 3.06919
53.5577 50.9465 0.661512 3.12234
52.3757 50.7507 -0.332468 3.04858
52.9664 54.285 -0.189422 3.1158
50.5777 53.3256 0.0336678 3.04703
51.6131 49.4079 -0.122027 2.82066
53.6982 53.9303 0.552633 3.05123
54.9339 54.1209 -0.214993 2.7712
48.0095 47.5892 -0.411824 2.8532
51.1039 50.8033 -0.0997692 3.06908
54.4661 45.3239 -0.583554 2.88913
53.0777 50.625 -0.624896 3.10667
52.3286 52.5632 0.623671 3.07447
48.1958 53.4432 0.50853 2.87635
48.8837 45.6659 0.559155 2.58248
53.4346 54.2951 -0.593228 2.97272
52.2964 49.8716 0.485711 2.98494
41.9265 54.0093 -0.0959238 3.09209
45.7103 51.7177 -0.524613 2.71721
51.6026 51.2805 -0.7376 3.06673
46.2663 50.24 0.22981 2.96464
47.1208 48.1319 -0.89557 2.94215
46.6298 52.8329 0.394047 2.68024
43.2824 51.0502 -0.345594 2.45265
49.2547 51.0105 -0.713681 3.09356
51.0693 47.6095 0.376732 3.06134
48.0904 54.5468 0.429016 2.97647
50.3984 49.6477 0.200381 3.04435
42.6979 50.1356 -0.0363161 2.51787
43.6031 48.1005 -0.494281 2.83895
47.2848 52.7764 -0.0566761 3.00454
50.385 52.1196 -0.891142 3.11463
51.4452 54.0373 -0.19033 3.13285
50.3195 46.4703 0.244569 3.12713
49.4007 50.0135 -0.111284 3.00967
45.7507 54.2734 0.0912657 2.82119
54.6437 48.506 -0.398303 2.92175
54.1405 50.2164 0.451752 2.96235
50.4952 54.349 -0.442154 3.06666
52.4933 48.414 -0.76287 2.85152
51.5255 49.1887 0.715979 3.0329
43.9416 48.8715 -0.137954 3.08149
50.6441 44.1654 -0.822588 3.04623
48.6187 45.6867 0.460232 2.8088
46.7634 50.4985 -0.353919 3.11273
42.9431 48.4919 0.0424022 2.58595
54.9496 46.5092 0.425498 3.00377
48.3305 48.4037 0.317152 3.06545
50.4189 48.3863 0.480117 2.65677
52.3308 51.6517 0.244169 2.89179
46.6317 54.6062 0.0175298 3.07397
47.7976 45.8557 -0.588505 2.88931
43.1626 49.3713 0.220465 2.69232
47.26 52.4383 -0.38777 2.75874
49.1987 43.5686 -0.149273 3.06694
46.2154 47.0737 -0.0946801 3.1013
49.3449 46.3436 0.185812 2.69238
51.5558 50.5874 0.351482 2.63596
52.4504 50.5878 -0.557589 2.83852
41.3353 40.4 -0.497695 3.02277
50.528 52.3165 -0.0621826 3.10076
48.2668 47.694 0.640758 2.94126
53.1701 52.5962 0.145101 2.75576
50.5054 45.7871 0.236178 2.96645
51.5736 49.2632 -0.265421 3.12924
51.9018 41.7391 0.589574 3.01347
54.7198 42.3444 -0.216014 3.00595
53.1725 45.1415 0.530642 2.93383
48.2398 52.7255 0.339475 2.72715
49.4298 46.8826 0.635088 3.05385
46.7905 46.5316 -1.18129 3.01165
54.1513 52.2032 0.0532987 2.85757
45.0959 50.6569 -0.0261685 2.99249
51.937 50.593 0.0371356 2.96465
53.7958 52.6687 0.0808854 2.95223
49.8247 54.3764 0.516634 2.9933
50.2519 53.8781 0.215701 2.88495
48.6214 43.1692 -0.348199 2.79931
44.0797 52.4776 -0.217776 2.86085
45.621 42.4195 -0.429815 2.40103
50.3054 53.483 -0.0460082 2.98815
54.2291 54.5994 0.370947 3.11058
54.4677 51.285 -0.600636 3.06219
51.8517 53.3093 0.149169 2.88143
43.2412 49.5938 -0.104095 3.00539
52.4014 53.2703 0.783496 3.02586
54.9371 51.2342 0.21654 3.10838
54.9999 49.9287 0.132824 2.90141
52.3062 54.1101 0.20269 3.08288
49.3908 47.5098 0.919918 2.97114
48.4931 46.0336 -0.0191781 2.75728
50.3592 47.1663 -0.191527 3.12379
49.8041 53.1273 0.0671994 3.03854
45.6279 45.9418 -0.0910351 2.99385
50.9963 49.8321 -0.174792 3.1037
46.1669 53.3555 0.632172 3.07739
49.0238 54.4373 -0.433492 2.8625
45.3546 54.2263 -0.167749 2.94364
51.5973 42.6716 0.30039 3.02657
54.2226 49.7448 -0.0811304 2.95013
51.8659 51.7015 0.116177 2.87471
51.9916 50.4166 -0.224296 2.81691
49.7582 49.0916 -0.358596 2.90215
48.9224 50.2453 0.104912 2.87622
47.9255 53.5395 0.991272 2.78461
49.2487 46.7364 0.357947 2.62012
50.5747 52.019 -0.187547 2.93078
46.6865 52.217 0.0877261 2.95399
52.3315 53.3111 0.364419 2.97312
44.8823 46.7829 -0.0205918 2.95612
52.2912 49.5465 0.126972 2.98566
50.2271 53.9959 0.372529 3.10184
42.8686 54.3083 0.0498634 2.55388
51.0394 47.4369 -0.578584 3.03304
53.0464 54.1602 0.316437 2.74004
47.7267 54.9479 0.495055 3.09795
50.3013 45.0298 -0.506377 2.69014
54.4027 51.1457 -0.198115 3.02748
49.2047 51.9498 -0.363114 2.62489
53.5457 47.1798 -0.8942 3.1339
52.2557 54.9782 -1.35968 2.75181
54.3361 54.6273 0.0710295 3.08432
54.9809 54.7508 -0.355514 3.06561
52.7402 46.022 -0.605187 3.00474
50.9489 48.7087 0.300847 2.93397
52.5994 49.5415 -0.573815 3.12598
53.9689 49.8457 0.0539026 3.12112
51.4101 53.76 -0.0550498 3.04693
52.843 52.1602 -0.337646 2.73338
48.027 51.7423 0.321821 2.90248
49.3307 47.8621 -0.521814 2.82057
53.7105 46.757 0.851007 3.00351
49.5275 50.1535 0.745627 2.96504
53.7622 50.4127 -0.725531 3.03417
53.7646 40.6388 -0.254802 2.90955
49.3154 49.0258 0.469549 2.95922
44.7926 50.6061 -0.703598 2.85076
49.2509 45.7998 0.322571 2.82676
54.8911 45.5275 0.49618 2.81745
54.9302 53.7242 0.321038 2.76456
43.7193 53.896 0.187554 3.00825
44.6206 45.1486 -0.951913 2.87671
47.614 51.2666 0.238762 2.95264
53.8166 49.697 -0.255439 2.86278
49.4231 54.2911 0.159166 2.81025
54.3243 47.7781 -0.571404 2.99191
54.0447 51.7311 0.490426 3.04326
51.2902 45.5534 0.237405 3.00466
47.2533 48.78 -0.166317 2.8489
53.8674 47.8143 0.614215 3.07097
44.7079 51.5757 0.384734 3.00742
46.4533 52.6413 0.0499368 2.78401
53.278 50.7895 -0.23924 2.83516
53.7851 54.3466 0.143063 2.88129
42.9225 54.4 0.376231 2.99567
50.7832 51.6059 0.38109 2.71764
50.54 47.4806 0.426873 2.78338
53.3849 46.2837 0.00357089 3.11598
47.8879 50.9706 0.177023 2.78348
47.5247 52.0707 0.4104 2.63788
48.7287 51.9309 0.647637 2.76177
40.0962 46.7112 0.563874 3.0949
54.1239 52.6477 0.0891739 3.04812
41.5238 54.038 -0.0610629 2.99353
53.9477 51.8055 0.376374 2.88471
44.4157 45.4099 -0.378972 2.80352
50.9114 49.5272 0.0824791 3.01074
49.0798 54.6232 0.67587 3.10694
47.2775 50.0843 0.141311 3.00883
49.4021 46.3293 0.337599 3.04942
49.8929 52.3812 -0.556735 3.00956
50.2706 54.2965 -0.326945 2.91905
44.9955 49.8144 0.49369 2.77794
52.3468 53.44 -0.357025 2.90802
47.1661 53.4921 0.147144 2.91167
48.5105 50.691 0.282477 2.91412
48.2403 51.269 0.664987 3.03776
52.1309 45.2201 0.0221359 3.06715
49.1299 49.3347 -0.762959 2.84957
51.2464 48.8029 0.305331 2.9105
44.9402 52.4864 -0.483537 3.13428
51.5742 52.2775 -0.590866 2.94518
47.5627 50.3105 0.326012 3.03869
48.5573 48.7979 -1.21792 3.13701
49.1987 52.7677 -0.205463 3.14151
51.9891 49.1556 -0.516284 3.06537
47.0635 54.1135 -0.0129634 2.41813
54.3296 49.9015 -0.0407505 2.85494
51.1612 48.6171 -0.176945 3.13533
43.6884 48.8292 0.901537 2.83927
49.7653 51.5469 -0.465855 2.88729
50.4434 50.1883 -0.534054 2.87485
50.4319 42.6274 0.0499827 2.91005
48.8886 43.0168 -0.589374 2.88742
48.3374 49.7513 0.567709 2.95523
53.4045 52.1299 -0.178196 3.07832
50.7801 49.545 -0.219824 3.0119
52.3378 53.9358 -0.184857 2.88135
54.8873 54.9766 -0.0545358 2.72441
50.2274 48.1069 0.194545 2.94282
52.5821 50.0856 0.508313 3.07495
47.3588 51.0025 1.16297 2.85731
49.6193 53.9612 0.362953 3.05053
43.6897 49.6286 0.426031 2.74502
48.6636 51.048 0.193297 2.80166
51.703 49.8595 -0.112171 2.60224
53.3623 54.2346 -0.398042 2.9569
54.8739 53.1793 0.647372 3.06246
48.3529 48.6661 0.119093 2.9635
47.615 46.554 0.321329 3.07461
40.8678 49.7782 -0.24417 3.05873
51.1702 52.0695 -0.191515 2.95736
52.9322 51.3384 0.64953 2.95263
48.4195 49.9821 0.366414 3.11821
47.7206 48.0169 0.195907 3.09545
50.8086 53.8418 -0.0194461 3.11598
51.8404 53.3797 -0.564367 2.5439
54.8871 53.4107 0.0310581 2.86073
48.925 49.9749 -0.759795 2.9963
51.5921 50.8135 -0.0191132 2.90794
48.5478 53.7507 -0.0226715 3.04467
52.0734 53.1485 -0.379513 3.04841
50.7556 48.2501 0.126384 2.73377
47.7889 51.5847 0.096586 2.68051
53.2494 48.5071 -0.59535 2.88272
47.4293 46.2815 0.333134 3.12851
45.4074 47.4823 -0.721839 3.03948
45.2126 49.1922 0.40506 2.87777
54.903 54.0952 0.720187 2.74916
47.2359 49.7143 -0.391913 3.09569
51.6494 51.8168 -0.140165 2.95857
53.6429 48.0458 -0.00939558 3.00204
47.1676 52.5998 0.0409625 2.91882
51.2974 50.7449 0.219184 2.92022
53.8185 47.214 0.12182 2.85233
53.87 49.2102 0.817178 2.84145
47.364 51.3846 -0.0297105 3.07084
49.9524 50.6077 0.39235 3.08939
49.4536 51.4193 0.315134 2.95699
49.9131 50.5307 0.0212529 2.94258
49.7505 41.4712 0.465048 3.12384
53.8984 53.9525 0.0353281 2.80948
54.7472 44.7923 -0.250132 3.12337
51.8984 41.4344 -0.0519059 2.67743
49.4161 54.703 -0.54381 2.902
51.198 52.0375 0.0599688 2.77473
46.6392 51.479 0.0467515 2.85204
45.7927 52.2375 1.4064 3.08506
52.8592 52.8085 0.161666 2.86338
44.0529 47.3688 -0.0173958 2.86261
45.2912 49.3924 0.00264277 2.95846
48.942 54.7261 0.267707 2.99607
47.5652 53.5534 0.389707 2.95156
50.0847 52.0483 -0.0239052 3.13079
53.0922 50.917 -0.91596 2.65917
52.5475 54.1302 0.176925 3.02662
52.6987 51.1523 0.0391706 2.24901
49.0777 54.3718 -0.231061 2.98434
48.2354 48.3905 -0.0597704 3.05271
54.0624 53.9804 1.19426 3.0424
50.8038 49.9985 0.11907 2.96183
53.0164 45.6394 0.0956233 2.90861
52.6399 45.1088 0.740335 2.63955
50.3513 51.699 -0.650063 3.09475
50.2558 50.8525 0.835592 2.83273
49.4823 45.8979 0.487838 2.94288
46.3341 46.615 -0.120796 3.01562
53.7814 54.6307 -0.656312 2.60333
50.9379 46.2667 -0.377311 2.83743
54.3349 50.3879 -0.050794 3.11884
51.6285 53.7802 -0.121542 2.20941
52.8077 47.9632 -0.536936 2.5953
51.9594 53.3752 -0.215468 2.96769
44.0268 44.6028 0.330462 2.82144
51.487 50.1133 1.47299 2.89578
52.1259 51.4545 0.758338 3.0479
54.7543 54.5278 -0.493128 2.89851
50.0871 51.4064 0.629505 2.74993
48.3364 47.1429 -0.859401 3.08503
50.7045 44.1272 -0.445922 2.60551
50.921 54.021 0.0756851 2.91729
48.4462 48.6867 0.691817 3.07841
54.4675 52.9045 0.118287 2.95355
49.7649 52.6055 -0.00464 3.01256
51.465 47.3804 0.239952 3.12999
52.658 46.4067 -0.669753 3.09957
48.7719 54.4709 0.100808 3.05424
50.9211 48.2854 -0.00992976 2.47423
53.7788 49.2719 0.467405 2.84831
51.484 50.4171 0.296441 2.72191
50.9843 49.811 -0.341748 2.49029
50.8583 48.314 0.254757 2.95729
50.6014 53.6956 0.656849 3.11066
49.9363 52.5003 0.263444 2.91817
47.1201 54.7649 0.0628347 3.08493
54.8294 53.9369 0.0980414 3.13726
53.9574 42.8072 0.0197529 2.70886
54.2599 53.5153 -0.0333924 3.0682
50.356 53.1323 -0.166953 3.09549
45.7774 54.2253 -0.121135 3.02996
52.4407 50.973 0.135145 3.05789
52.6774 49.8751 0.195325 2.73691
45.7394 47.5042 0.828756 2.66699
46.7829 49.2379 -0.606689 3.1078
48.8116 53.7358 -0.0611947 2.90226
48.7528 54.0553 0.151135 3.00556
47.0134 51.6294 -0.0130498 2.95218
49.9928 49.1531 -0.374605 3.09349
49.7382 54.9145 0.82573 3.11801
53.7311 47.8746 -0.635254 2.78625
51.5571 49.2907 0.358478 2.8837
47.2873 47.5764 -0.17996 2.89027
53.2028 53.0822 0.90245 3.05972
50.6553 48.114 0.167877 2.87578
46.9781 44.1296 -0.0853515 3.0893
49.6917 50.9778 -0.135524 2.94395
49.1517 46.7283 0.364299 3.10909
51.3589 51.5181 -0.21236 3.04994
51.8029 49.0737 -0.707665 3.02823
53.9652 54.3493 -0.0227159 2.95493
50.4214 54.1843 -0.295709 3.12129
49.3716 53.6837 -0.205764 2.84903
51.0222 52.1642 -0.197753 2.91683
47.3559 54.7158 0.354925 3.1009
47.2864 45.3032 0.801764 3.08199
50.8854 48.5032 -0.339795 2.93618
48.995 48.1346 -0.403462 3.02542
48.6447 53.7984 -0.849422 2.89016
48.0724 53.9026 -0.175262 3.01742
54.8423 51.7855 0.205063 2.68808
50.7621 48.1092 0.291204 2.9608
53.7711 40.2244 -0.163902 3.0273
48.671 46.7125 0.27847 2.99049
52.5297 53.4263 -0.112222 3.07747
49.8787 46.5083 0.280366 3.11542
54.0044 52.8732 0.107754 3.0874
54.4456 53.8555 0.00160844 2.62754
45.695 54.449 0.449082 2.94807
49.5378 44.3155 0.362665 3.02842
46.0151 44.2869 0.866055 3.12574
47.6288 50.8553 0.795099 3.03177
53.0839 54.1413 0.20575 3.13265
53.4675 46.4798 0.385986 2.81356
43.884 52.1046 -0.214055 2.91469
48.0079 46.3055 0.608805 3.05455
50.8064 49.3474 0.0101578 3.02681
47.8443 51.9892 -0.133285 3.09676
48.2014 51.7081 0.261899 3.05926
54.3465 47.908 0.239168 2.69324
54.7329 51.3949 0.665023 2.9562
52.0087 54.2604 0.253514 2.80845
48.0382 54.2425 -0.258259 3.07651
50.5794 52.4431 0.138035 2.75113
54.527 48.8186 0.889912 2.955
49.0555 49.4674 0.165073 2.86199
45.3711 51.5551 -0.443554 3.04689
52.6031 51.9232 -0.453852 2.77818
53.98 51.7965 0.261843 3.01865
47.9907 53.277 0.51297 3.0753
44.1751 47.5449 0.768138 2.74937
53.6325 51.6313 -0.371202 2.94053
51.0535 54.8364 -0.350317 2.98479
49.644 46.7507 0.200139 3.13573
53.1657 52.687 -0.351179 2.95988
52.1052 47.1955 -0.2242 2.64835
46.9025 46.3623 0.169246 2.80755
44.9617 54.368 -1.09964 2.92439
51.7444 50.1551 -0.463309 2.94076
53.8579 52.7071 0.0756337 3.07079
45.5351 52.4469 -0.567566 3.1221
50.255 54.0258 0.361887 3.05408
43.6601 53.8364 -0.539825 2.9563
44.685 51.8706 -0.529153 2.75184
52.7698 51.1184 -0.419232 2.82206
47.4892 47.9548 -0.547345 2.91856
49.9759 48.6592 -0.227341 2.96413
47.6855 43.6282 0.741461 2.90381
54.8579 52.638 1.37583 2.92052
54.3814 44.677 -0.653793 3.04811
52.929 49.4868 -0.224748 2.81267
42.3891 50.21 -0.191256 2.84012
54.3035 48.2732 -0.699528 2.97744
50.8915 46.7189 0.332392 2.89915
47.137 51.9268 0.426437 2.91162
52.7682 53.0842 0.125952 2.90318
48.047 50.0015 0.00877049 3.02783
46.7493 52.3257 -0.683491 2.80678
48.0659 50.925 -0.06944 2.70349
54.9112 47.6035 0.0677935 2.99987
53.1366 48.7619 -0.486947 2.54997
50.5943 48.8259 -0.376158 3.07207
52.6256 53.8109 0.930594 2.83352
47.7807 48.6064 -0.300876 3.12329
47.2707 41.2102 0.604639 2.8909
53.7189 54.0784 -0.0788654 3.00167
49.7818 52.4462 0.0802102 3.04065
51.832 48.4052 0.239758 3.00602
54.1899 53.4311 -0.703794 2.58546
54.0502 48.9064 -0.058586 3.03602
51.2239 52.6704 -0.282005 2.93326
45.5754 51.7329 -0.223299 2.68349
44.1974 44.6616 -0.0959251 2.96155
54.5285 54.254 -0.0763547 2.88404
49.5147 51.4237 -0.890798 2.91568
48.2868 46.3322 -0.117746 2.86125
47.6063 54.0435 0.191189 2.54059
46.5997 44.9859 0.131952 2.84966
54.5463 51.8086 0.644908 2.87404
51.024 50.5872 0.688984 3.03182
46.2638 54.6085 0.47716 3.13424
42.3583 54.1806 -0.223685 2.44367
50.0914 46.8912 -0.156188 2.89095
46.866 47.0979 0.00462678 2.83651
54.4483 45.8949 0.010821 2.93337
48.2089 54.8151 0.779323 2.96997
54.7707 43.2652 -0.500368 2.97627
49.7759 52.6452 -0.99848 3.09319
50.7829 53.8802 0.0438564 3.06412
42.5999 44.7799 0.36683 2.90986
49.0088 52.3405 -0.621372 3.08638
53.8351 53.06 -0.0186079 3.01696
47.7208 51.7924 -0.0560713 2.94051
46.847 47.5299 -0.431679 3.1185
51.7869 51.4979 0.48461 3.061
47.9957 41.9242 0.358529 3.01504
49.3684 51.5848 -0.842938 2.8777
43.9368 43.5246 -0.00582101 2.97862
45.2716 51.8118 0.188857 3.1228
50.5356 51.1764 0.59517 2.66222
52.9285 52.9142 0.498366 2.76157
49.7772 48.0897 0.164679 3.13342
44.4339 49.5234 -0.419058 2.86905
54.6479 49.3265 -0.0990188 2.99572
52.184 52.3336 0.49856 2.56867
54.0227 45.6748 -0.395055 2.74768
53.0697 53.0851 -0.348525 2.62633
48.0669 48.4588 0.448298 2.86231
54.806 50.1139 -0.186044 2.91149
49.2608 52.6324 0.475404 2.73169
54.9572 52.2582 -0.385258 2.97805
48.8511 47.9093 -0.482663 3.07919
46.9938 48.3938 -0.161526 3.0874
52.599 47.1438 -0.178849 3.07151
50.9595 48.6806 0.360188 2.81975
51.0325 46.9479 -0.213848 2.79811
51.5082 47.572 0.328843 3.0931
49.8162 50.0181 -0.110887 3.10167
49.1095 50.4466 -0.621346 2.87715
53.7289 51.996 -0.36058 2.93014
54.2778 53.1293 0.479093 3.0812
49.5853 49.8838 0.531751 2.70876
50.9839 45.2875 0.0893538 2.94943
40.3192 44.1145 -0.334451 3.1268
48.7764 49.8344 0.213614 2.99077
54.9509 49.9744 -0.106981 3.05021
52.1014 54.999 -0.795111 3.12448
50.5238 43.4325 -0.578076 3.1021
47.5069 52.7389 0.879275 2.78646
47.1019 52.727 0.426003 2.5861
52.3892 54.4128 -0.160794 2.78923
52.7888 44.4606 0.694861 2.96214
46.0969 50.016 -0.611176 3.10802
52.589 54.4877 0.797947 2.91315
44.1962 44.8614 0.230421 3.07276
49.978 51.4593 -0.684752 3.00798
48.0919 48.1419 0.0422614 3.06664
53.7258 52.308 -0.364068 3.01023
46.8961 53.6574 -0.0829334 2.67168
54.8254 53.4372 0.405365 3.07612
51.0616 54.082 -0.150696 2.89574
44.1718 46.0013 0.709662 2.92536
43.5566 43.0681 0.875988 2.90327
51.1074 49.5758 0.886158 3.02509
50.1616 51.8047 -0.02612 3.10425
50.3549 53.5879 0.219982 3.13478
51.7633 49.4573 -0.759046 2.84788
54.0311 47.9439 -0.249261 3.08349
53.9678 51.4432 -0.240384 2.92705
52.6839 53.5394 0.0918873 3.0276
54.1629 54.755 -0.517491 3.01445
50.8916 48.0717 -0.177822 2.74952
51.9464 44.9124 -1.20236 2.79462
51.2356 47.3986 -0.160988 2.94502
47.2481 47.2652 0.415242 3.12902
