Ee Egamma t theta
47.4867 52.5032 0.798124 2.80198
47.643 49.3714 -0.962848 2.98609
48.8953 44.3869 -1.84863 3.02114
48.1554 56.0227 -1.34458 3.0388
51.7062 42.0143 1.15126 2.98849
55.4665 51.0929 1.14787 2.91002
63.6504 45.4759 0.598811 2.83341
46.4423 47.599 2.0266 2.92883
57.1004 54.035 0.136347 3.11573
60.0938 45.704 0.387893 3.13745
43.3348 46.8741 0.120354 3.06928
57.0944 52.4183 0.0633672 2.89249
52.6579 50.2115 1.33378 3.08929
52.4469 53.6668 -0.0938083 3.0143
51.3316 49.8726 -0.50339 3.12066
48.2655 51.3692 -1.06629 3.11415
52.786 45.6758 1.67095 2.87695
60.0235 51.966 -1.10204 2.93935
49.1927 57.5887 1.31406 3.13793
49.7353 54.2511 -0.48823 3.04317
48.359 48.5902 -0.82234 2.78688
49.644 50.7085 0.341626 2.88373
49.8787 51.44 -0.877142 2.87599
49.5586 42.3808 0.077571 3.09313
55.1479 52.3055 0.158829 3.00961
50.6074 52.1184 0.540164 3.13951
47.3096 53.6947 -0.0385082 3.02068
62.3715 51.0815 -1.43904 2.98232
55.1851 48.2148 1.34678 3.08804
53.2023 46.2274 0.323195 2.99692
58.9563 52.8722 1.4261 2.90769
56.5036 51.0065 -2.11647 3.10208
63.2478 59.7411 -1.59851 2.90737
58.6498 46.8833 -0.647222 3.01591
54.8709 57.7912 -1.78765 2.9883
49.5941 53.8046 0.656846 3.11554
57.4091 53.2116 0.987916 2.87531
55.3329 54.6866 -1.26329 2.94059
45.5454 51.4085 0.409824 3.07221
61.6792 51.6187 -0.0265873 3.11123
58.8612 63.232 -0.626119 3.12103
45.6476 52.1605 0.922127 2.97287
47.858 48.3223 0.551826 2.79156
55.8505 50.1081 -0.140224 3.01266
65.0003 54.6233 0.255386 3.05194
45.3666 53.5052 0.0886098 3.11989
51.93 53.6413 -3.5558 3.10886
46.3805 55.4244 -1.65727 3.03681
57.2449 50.4477 0.129012 2.97962
62.067 53.5135 -1.85998 3.11019
52.9482 61.5587 -0.315452 2.91184
50.9297 55.6543 0.425372 2.94437
55.5183 49.252 -0.93172 3.07083
51.3457 61.7103 1.00728 3.05377
61.5534 52.769 0.620979 2.98095
54.0834 48.7475 -0.107666 2.98344
54.0888 47.0915 -1.00203 3.12203
61.468 57.1368 1.0013 2.9537
53.46 48.111 -1.98109 2.99863
46.0349 48.4103 -0.434663 2.81353
50.4502 56.7176 0.720716 2.87159
56.7604 50.2463 0.218485 3.0101
57.7124 45.1939 -1.41191 2.87417
48.4428 45.631 -0.705008 2.96183
52.2843 59.5419 -1.2109 2.97547
49.4731 59.3669 -0.485467 2.89013
50.7935 52.4913 -0.721817 3.04834
57.2392 49.8573 -0.0478512 3.04588
54.9974 53.4575 -0.33432 2.93655
54.2911 54.8687 0.621765 2.85062
52.4584 55.0059 0.850846 2.99369
63.7345 58.896 -0.11071 3.00103
49.9301 55.6693 -0.938553 2.77799
52.7184 55.0221 1.24016 3.01487
50.4194 56.2144 -1.09403 3.13301
53.7147 53.2955 -0.760803 3.1008
49.8881 55.1958 -0.805303 3.03638
52.4387 57.4402 -0.471938 3.0115
39.4851 58.5578 0.240528 2.98826
58.4224 56.1066 -0.20703 3.08452
53.8123 48.1645 -0.717379 2.97796
50.1136 50.1115 0.255087 2.85376
53.0369 41.0341 0.704667 3.01475
64.3758 49.045 0.133292 2.63725
47.6109 56.8989 -0.297922 2.93994
46.6848 53.1207 1.56214 3.02503
47.6516 46.3778 -0.0746483 2.94817
48.3215 51.731 0.819633 2.84939
57.6364 54.1172 -0.68891 2.86214
44.8779 42.4609 0.119534 2.8895
64.0764 54.1664 0.144355 2.95542
47.5219 50.3007 -0.714628 2.86523
49.8474 52.355 1.08629 3.1017
59.0567 55.7659 -0.45468 2.87522
57.216 57.2103 -0.339273 3.00708
46.5413 53.4659 1.0484 3.116
55.1719 61.3861 -2.39873 3.11536
57.8184 57.1135 0.815461 2.91837
54.2997 59.108 0.496752 3.14008
54.3138 48.5625 0.429575 2.89529
47.7737 56.3833 0.731486 3.05986
46.7645 59.3809 1.74484 2.77536
61.7995 54.3637 0.320891 2.92063
53.81 60.4565 -0.215285 2.92827
42.8626 49.4242 1.24334 3.04612
51.2188 53.255 0.0517225 2.96882
57.5416 67.6139 0.409989 3.06846
58.5775 49.5431 -1.07096 2.95032
56.7961 54.1498 -0.765234 2.82939
52.4327 43.944 1.59602 3.03049
48.1847 55.6109 1.06747 2.97602
49.8128 61.1096 -1.37248 3.07173
45.1741 55.5225 -1.20116 2.93581
56.7862 55.5186 -0.437574 3.10578
54.3191 49.7834 0.168294 3.11397
50.5412 49.8317 0.0596034 3.02872
55.9442 54.0475 0.117715 3.03105
63.7386 49.3096 -0.0293947 3.13727
54.165 48.5004 -0.340384 3.06962
48.4063 53.9052 0.196177 3.04003
56.9164 54.5912 1.33392 3.00627
47.5404 51.9581 -0.270444 3.04448
53.673 62.984 -0.408809 2.92882
46.4504 48.5183 0.243504 2.98817
40.7126 50.4621 -0.290786 2.80726
57.4928 49.7085 0.416865 3.06516
55.3114 55.875 0.177702 3.02938
57.8165 54.1961 -0.900081 2.80108
41.0578 45.0812 0.130545 2.90118
43.1809 46.0113 1.72516 3.04695
59.6595 50.3064 1.71329 3.09183
47.3945 48.2628 0.205452 3.12717
50.9934 54.1067 -0.183186 3.13636
63.3894 48.2699 0.277181 3.03488
53.7422 51.2991 -1.73246 3.13877
54.6807 54.7579 -0.025752 2.86125
51.0098 46.5184 1.61082 3.09438
53.7153 48.7914 -0.575365 2.9714
48.0954 56.4357 -0.550569 2.89785
54.7823 49.514 1.30653 2.82379
50.2976 51.3026 0.487186 3.00952
64.2414 61.0759 0.939356 3.09436
49.5862 55.4312 -0.462697 3.10765
52.2887 53.855 -1.0685 3.01261
51.155 57.5683 0.831055 3.05308
54.0805 59.7707 -1.31021 3.11337
56.6115 59.1498 -0.851013 2.9496
53.9495 60.2865 0.0462993 2.7901
47.4745 52.6443 -0.471348 3.04344
46.7645 53.2397 0.71009 3.11912
59.538 47.3564 1.38532 3.10846
53.7795 48.8081 0.657469 2.91086
48.7507 51.0107 0.694645 2.81359
42.496 51.9195 -0.303895 3.10474
47.9067 57.4961 1.72408 3.08125
45.8728 51.1409 -1.61382 3.06419
46.863 50.6756 -0.370474 3.05853
61.4197 44.4972 0.661872 3.10757
56.8355 47.42 0.338765 3.10051
56.3711 51.5919 -1.36392 2.9941
56.9761 50.3435 -0.671333 2.96617
64.9013 48.6666 -0.174266 3.07701
57.8059 43.8965 -1.26325 3.05804
50.3792 59.8393 0.861551 2.94159
51.5592 53.8669 0.42112 2.88918
43.4251 54.7432 -0.62041 2.79657
45.8876 60.2996 1.9222 3.097
60.0009 45.514 -0.122106 3.10457
54.8995 68.5023 -0.845703 2.97687
50.1561 66.5998 0.488955 3.03367
50.4704 45.7516 -1.51568 2.93858
56.2375 64.7502 1.29551 2.84859
51.6437 62.1519 -1.21463 3.09736
62.4216 47.411 0.256742 3.01229
46.965 53.3805 0.833615 3.00897
59.5637 51.1897 -0.272394 2.83056
48.2107 56.0244 0.211387 3.04645
56.0804 55.1119 0.511359 3.07257
53.9928 58.4682 -0.549263 2.7808
51.0756 48.2523 0.409299 2.85703
45.804 57.4278 0.170453 3.10882
54.4086 63.4597 0.119021 3.07401
46.0634 58.5386 1.41159 3.04607
54.7255 51.9177 0.314461 2.90651
53.1369 49.7273 -1.0632 2.95659
53.0022 50.1829 0.0946552 2.94172
60.3082 59.7556 0.821035 3.07505
60.0234 54.266 0.347102 3.12562
54.3933 56.3262 0.0287994 3.01389
57.0289 51.1422 0.644598 3.07176
56.7749 56.3568 -0.671945 3.05193
55.5723 53.2997 0.861311 3.01436
45.7077 49.5221 1.9786 3.10901
53.2854 57.1995 -0.0427874 2.94648
49.1436 56.054 0.532939 2.98458
57.4531 52.2048 2.19885 3.11392
54.2147 47.2578 -0.94969 2.90409
61.1335 50.3109 0.338681 3.13041
49.2384 61.7601 1.46064 3.08606
49.3018 57.1562 1.00416 2.88774
57.4063 50.8203 -0.507324 2.99173
48.0809 46.6173 -0.809215 3.10762
68.5504 51.1104 -1.46594 3.09985
58.2276 46.9473 0.888948 2.8984
53.4899 39.0528 1.37635 2.95562
61.9424 46.3905 0.66753 2.98973
54.3272 44.3877 -0.404582 3.03007
54.1281 56.257 0.0693909 2.7983
48.6261 55.0502 -0.649878 2.95162
56.378 53.5184 -0.378631 2.96608
56.2024 51.3371 1.81433 3.02324
65.6064 51.6482 0.498231 2.8585
44.8333 52.4801 1.31331 2.89134
45.5942 54.1407 0.152855 2.93033
51.5195 59.9664 -0.495688 2.97047
58.3784 43.7703 0.939121 2.92422
58.5092 53.7198 0.162047 2.79525
54.5663 58.2914 -1.61397 3.00219
60.8201 54.7891 -0.0654824 2.69588
59.3444 58.7727 0.15389 3.0595
50.7627 59.8306 -0.286253 3.10289
54.2742 52.9332 0.411446 3.04912
51.7761 46.5443 0.00518496 3.0979
61.515 56.7011 0.383566 3.1036
53.2217 56.6524 0.67405 3.12379
44.053 44.608 1.3465 3.01181
47.766 52.7795 0.903722 3.11743
45.5355 52.5433 0.0137601 3.0441
47.7852 53.216 -1.17492 3.09475
54.3205 49.0429 -1.41713 3.01998
53.8019 45.8009 1.17887 2.96601
61.2011 49.2154 0.272546 3.11338
53.2136 50.5379 0.816024 2.90865
51.1032 50.0093 -0.495482 2.9447
56.4603 57.2987 -1.98769 3.08359
53.9322 37.4851 0.942602 3.07786
60.1926 61.4937 -0.0107306 3.02739
56.8458 55.65 -0.135269 2.65305
45.88 54.6994 0.582215 2.94342
46.4941 47.8623 0.658759 2.90528
56.0776 51.1462 2.22115 3.01167
49.2645 51.8448 -0.859942 3.10816
46.2913 58.2231 0.213816 3.06676
49.9615 59.6477 -0.430371 2.87646
56.1493 43.1971 2.24982 3.02746
50.1484 58.9193 0.421062 3.12524
53.8543 52.0981 0.120135 2.97554
63.5012 52.479 -0.899542 3.02333
48.3633 47.4651 -0.232412 2.80298
62.1386 51.7986 0.930543 3.0242
46.2391 57.8625 0.0263681 3.13928
54.3088 54.1159 -1.60908 3.1016
57.0301 57.1558 0.54227 2.9461
51.81 47.122 -0.509094 2.58098
51.256 49.177 2.04056 2.89254
48.841 60.7693 0.178122 2.92873
59.9177 63.1475 -0.275855 3.12512
55.1976 52.0412 0.0369877 2.81572
52.3422 52.0944 -0.217118 3.09794
51.0827 58.2191 -0.18098 2.96503
42.1079 57.3653 1.30409 2.97044
53.1629 50.4271 -0.527322 3.0424
60.1512 47.3838 1.708 3.14007
49.7896 57.5631 -0.981696 2.98039
50.1797 53.9939 -0.263412 3.02664
56.8373 46.0332 -1.32668 3.09001
49.5743 59.8487 -1.2327 3.01384
54.8037 46.9673 -0.686931 3.13612
59.6581 54.6819 -0.153111 2.95625
46.3177 62.861 1.67104 2.8849
53.3967 57.2866 -0.509616 3.09782
53.9213 47.3191 -1.77465 2.96498
50.9777 50.1122 -0.760527 3.00922
45.3065 53.3986 0.681711 2.99399
49.0976 57.3844 1.90009 2.90494
52.6216 51.1652 0.250186 3.13419
57.6062 49.3637 0.0907113 3.05277
56.7198 49.0181 -1.0815 2.90669
52.3287 41.5315 0.810886 3.0557
52.0092 55.6206 0.865875 3.1232
55.2601 49.4907 1.26511 3.13408
39.2749 57.9983 0.873275 3.04222
54.8653 47.5174 -0.53774 3.01327
56.257 55.8591 0.969897 2.88549
51.2757 54.2937 0.291007 3.12941
57.893 52.8822 0.270214 2.94299
47.8469 55.8905 1.38637 3.10833
51.3014 53.4356 0.84714 3.09768
60.8651 54.0841 -2.02658 2.85347
38.6574 49.8341 1.36989 2.71184
51.3739 44.3631 0.626658 2.93482
54.3223 51.8976 -0.4362 2.97174
51.9642 49.4984 -0.260444 3.12234
46.233 48.5607 -0.764946 2.96268
55.6395 59.3019 0.64006 2.98604
57.4568 45.7567 0.489737 2.87583
60.19 44.3982 1.91088 3.13937
62.0466 57.391 -0.580777 3.02608
56.311 55.8942 1.26841 3.11477
51.3053 57.1243 -1.68747 2.92364
55.5727 45.008 -0.870645 2.76966
57.271 48.2539 0.539768 3.09459
48.3727 50.1742 -1.53627 3.10454
54.3156 53.4988 1.48751 2.76117
55.3255 53.1213 1.01404 3.0661
51.3246 59.5865 1.32898 2.91729
48.0356 54.1709 0.830544 2.98875
50.72 44.8929 -0.896126 3.03407
55.6283 49.4477 -0.015153 3.06166
48.5351 51.9774 0.294123 3.12077
54.5869 54.4897 1.30329 2.98269
56.9914 55.521 0.59661 2.85033
54.8545 59.2304 2.17393 2.87553
55.4428 47.6687 -1.53164 2.95942
51.0306 46.1249 -0.97689 3.11646
54.6465 54.0908 0.621948 2.99537
53.2139 55.4772 0.372952 2.99843
45.49 61.062 -0.51149 2.98776
45.7381 53.7559 -1.21397 3.00053
51.2313 54.7816 0.540614 3.04877
47.1642 45.5619 -1.05824 3.12377
56.4904 51.8942 0.0448661 3.11052
55.7161 59.6151 1.00954 3.11669
49.8996 53.048 -0.586301 3.05939
54.1994 61.7047 1.3763 2.99534
44.0071 50.0629 -1.58033 2.99508
50.9919 47.161 0.268142 2.89938
58.6629 51.6756 1.38715 2.87618
53.9248 63.5169 2.19132 3.04054
50.2572 44.1447 -2.31976 3.12036
49.0617 45.5775 -1.7228 3.07516
56.2326 53.264 0.641314 2.99288
47.2706 56.7167 -0.347318 2.81531
53.4501 52.6808 0.207279 2.94717
46.4468 58.2979 -1.48003 3.13466
47.2899 49.8126 0.427065 3.00039
60.5791 53.9153 -0.35562 3.09417
52.7607 45.4701 0.379919 2.77274
53.5963 57.8161 -0.591914 2.79986
57.0225 53.7982 1.56349 3.07664
58.6429 50.0707 -0.847157 2.74474
49.8476 47.5172 -0.0592233 2.92789
60.1491 61.2618 -1.53495 2.92292
54.9856 47.6625 -0.893651 2.70628
50.1719 52.3454 1.5659 2.60313
53.4817 51.2737 0.204824 3.01837
51.515 48.6767 0.4095 3.11419
48.7348 57.6275 1.54407 3.04786
55.683 48.8954 -1.79356 3.08857
53.8811 52.1276 -0.940607 3.0712
55.6111 66.1174 0.341389 3.02085
54.4528 55.5048 0.102047 3.10828
54.4271 44.65 2.19383 2.95271
45.7847 58.1989 -0.0180939 2.92535
69.2946 51.3952 1.61207 3.05922
49.7061 48.3176 -0.266774 2.82724
54.0813 54.539 0.647313 3.09608
60.2145 58.3134 -0.953585 2.98391
55.4639 47.0235 0.802184 2.95694
51.3681 57.4061 0.664308 3.11682
48.2427 53.3628 0.0419781 2.93984
44.5749 53.0632 -1.02909 3.12393
61.2286 52.876 0.510313 3.09936
52.4933 54.1834 1.06123 3.07818
58.5188 63.4945 0.108959 3.10562
47.4408 51.3353 -0.218566 3.1192
61.0746 51.7618 -1.40083 3.01883
57.0962 57.8036 0.688871 3.05583
57.0954 54.5108 -0.0300091 3.09094
57.8094 44.0872 -0.794899 3.01251
43.0425 54.5882 0.54069 2.97734
59.4445 54.9971 -0.931721 3.05849
48.5914 57.2854 -1.46437 3.07974
53.2405 56.699 1.13899 2.87708
50.4137 56.2538 1.07019 2.92047
51.955 50.8549 -0.59159 3.08414
37.0696 52.1905 0.139742 2.99894
60.5966 50.0917 0.211986 3.09396
56.9446 54.3707 -0.613921 2.74601
62.0808 52.1117 0.302919 3.10265
54.569 54.6931 0.358615 2.80092
50.1439 47.0616 0.66664 3.12683
53.9083 58.5568 -1.50202 2.96428
50.6489 54.5467 0.727491 3.09827
52.9645 57.017 0.0647111 2.9803
55.1123 54.7506 -0.134062 3.05821
51.3035 42.6721 0.296447 3.08057
58.8453 50.9472 0.811064 2.86921
47.2731 55.9761 1.34125 2.73667
51.1831 45.7299 -0.0649744 3.04737
63.9272 59.5247 0.953377 3.11312
51.5726 52.758 1.56869 3.07083
56.3675 41.5331 -0.784451 3.05688
53.7509 52.236 -0.667024 2.98982
51.9884 50.0804 -0.559513 3.05801
50.9933 45.9785 -1.09851 3.04916
46.6888 62.1249 -0.225971 3.03633
61.284 63.0399 -0.895348 3.10351
50.2654 64.8142 -2.33603 3.1019
55.0531 52.3252 1.42821 2.99326
38.9749 56.3244 1.29485 3.10938
48.0659 51.2408 0.267103 2.994
56.4429 49.6032 0.571415 2.86219
50.7252 57.2575 1.17684 2.97054
42.2309 49.8514 0.650704 3.1257
56.0242 51.34 -0.965306 3.10219
62.157 49.1752 0.249007 3.06179
53.5361 55.5876 -1.23355 3.11501
55.1747 48.116 1.13901 2.988
56.4952 56.6754 -0.5522 3.12776
57.9514 54.1707 -0.00994098 3.0911
52.1522 54.1853 0.671382 3.07761
52.7679 65.0846 0.884937 3.01266
57.1001 57.5222 -0.0105286 2.97771
50.0484 46.8063 -0.955537 2.89999
63.0039 53.6886 -0.131681 2.89717
57.5012 56.2998 -1.20214 3.03803
57.4767 53.1914 1.59364 2.91324
50.7613 50.3811 -1.26156 2.91675
56.0816 39.5639 -0.118622 2.79054
50.9784 52.4083 -0.763237 3.03516
55.3844 53.1365 -0.115187 3.00196
52.6947 58.1032 1.69509 2.90174
53.2969 53.1627 0.508785 3.13887
51.5822 50.2737 1.91992 2.87401
54.8019 54.8853 1.39244 2.78764
53.0071 50.3114 0.236373 2.7266
50.2226 50.5586 -1.33018 2.98612
43.786 55.1513 -1.0886 3.11122
45.3974 56.6358 0.830506 2.85147
57.6218 53.106 -1.01101 2.92706
57.2107 57.2786 -1.73686 3.12079
55.8599 55.8361 -0.80147 3.06018
49.7367 50.771 0.372432 2.99988
50.3622 58.9072 0.0396851 2.8572
53.9967 44.713 -0.0417543 3.03628
49.4899 54.1837 0.83196 2.98005
44.6232 56.4894 0.508504 2.82058
54.0821 42.4305 -1.80363 3.0959
56.2253 50.9841 0.324663 2.82021
48.2474 45.0119 0.143024 3.06112
57.6899 52.0555 -1.51539 2.82977
49.7936 59.119 0.764009 3.03451
51.6298 43.956 1.45403 3.13374
42.1327 50.1511 0.934227 2.94585
53.9037 47.3622 0.160687 2.90161
57.2047 50.4036 0.519151 2.98681
51.4686 58.1363 0.423018 3.13353
40.076 57.9111 0.0778783 2.98824
63.1565 56.9985 0.0047962 3.07752
53.4768 48.6669 -0.800055 3.07947
46.2166 50.3675 -0.0112526 3.12095
48.8084 59.4958 0.209425 3.01395
46.3682 48.8874 -1.31242 3.02504
53.5362 49.1335 -0.414944 3.01106
55.6876 43.982 -1.08109 3.09635
62.2376 58.739 -0.579303 2.90362
57.4618 52.2964 1.07068 3.13255
52.9043 45.263 2.16526 3.03812
56.9577 48.7371 -0.647549 2.99732
54.2367 41.8028 -0.795401 3.05665
50.6997 54.5576 1.10051 2.85436
52.7616 49.2292 0.293449 3.06356
53.0424 48.0607 -0.527102 2.96607
57.4021 53.2227 0.854636 2.85711
55.3728 54.8534 0.105497 3.03794
53.7587 51.1918 0.979537 2.94826
50.5822 63.1259 -1.27633 2.91692
59.8965 47.937 -0.0308897 2.89609
50.411 58.0255 -0.0350896 3.04608
58.2443 49.9903 -0.319172 2.85615
42.3169 55.52 -1.48913 3.03203
54.5226 55.6297 0.593683 3.09291
51.022 51.7135 0.536961 3.08218
48.1377 60.3649 0.367531 3.03424
43.1387 63.5473 1.4737 2.99893
49.7817 52.0835 -1.87472 3.12316
54.8228 47.1547 -0.836403 2.99735
66.9573 52.7427 -0.917701 2.76554
54.0578 44.8209 1.69461 3.09357
56.5434 51.9948 -0.753498 2.98023
51.6396 48.1317 0.318114 2.99882
45.6041 45.6717 -0.856523 2.90079
47.4007 52.5563 -0.533065 3.03774
51.4922 45.482 0.548934 3.0605
53.4181 60.0894 -1.57946 3.03537
58.3742 52.0809 -0.473881 3.12435
53.4997 56.1704 0.854791 3.13613
52.9059 52.4049 0.458168 3.1137
51.4122 54.0603 0.889288 2.98553
51.2804 56.7085 -1.54304 2.94286
50.9226 44.3463 0.128596 2.70495
53.7106 47.1457 0.939959 3.06248
57.2845 54.4105 -1.0832 2.98017
45.3839 51.061 1.15485 3.06293
53.7167 54.9087 0.393724 3.12793
48.0249 56.7928 -1.03052 3.00908
52.8814 48.7561 2.46968 3.01743
53.928 51.7848 0.0400428 3.02482
62.1393 51.7438 -0.862986 3.04451
59.1965 49.1699 0.230329 3.06228
55.1965 49.9978 -0.540196 3.10629
41.4771 51.7806 -1.15265 3.06721
51.9342 49.1192 -1.51436 3.01612
48.0217 46.6491 0.270111 2.77133
50.2002 51.5544 -1.64199 3.04687
44.6172 53.3266 0.411983 2.85123
50.0846 48.3199 -0.490172 2.92884
46.8701 58.4754 -0.838684 2.89119
47.1662 48.3722 0.316821 3.08853
47.9239 44.3086 0.102757 2.95789
49.7467 45.5846 0.314475 2.98129
62.4416 48.201 -0.433258 3.02369
51.8934 55.479 -0.913971 3.07448
51.6453 62.1052 0.131455 2.9728
49.27 50.741 0.185338 3.1038
45.9027 57.3301 -0.443935 3.04901
53.9435 42.203 -2.1122 2.96901
55.7882 51.0354 1.09391 3.11628
53.5224 42.5186 -0.389274 2.64106
51.8787 53.2575 -0.993313 2.86022
47.5425 55.827 0.396608 2.98907
54.0483 46.7147 -0.974496 2.90169
45.6827 53.5297 0.369944 2.92236
58.2639 54.4696 -1.54195 3.10901
57.53 54.3088 1.03525 3.10437
55.4471 51.2831 -2.07375 3.06613
49.8423 61.9189 0.885593 2.99275
40.5055 59.6653 0.726275 3.0938
61.7982 43.6773 -0.845935 3.05626
55.4511 47.287 0.782648 2.90436
46.0598 43.2271 -2.49059 2.76171
49.3653 60.3292 -0.737536 3.07519
55.1951 48.5026 1.58829 2.99429
44.5117 53.7098 0.39828 3.13119
48.2186 48.0443 0.35043 3.02255
47.8254 42.4161 -0.922792 3.11421
51.3844 52.9654 0.201658 3.12622
55.8948 46.2193 0.0930723 3.09833
41.8465 52.8114 -0.830883 3.06315
57.0238 56.0951 0.929472 2.89934
51.7979 54.1662 0.449443 3.11316
52.2406 51.8231 0.326799 2.92655
44.5693 51.8783 -0.661436 2.85024
51.8073 57.9124 -0.509469 2.97191
50.6766 57.8873 -0.790003 3.04753
45.6982 54.4011 1.22442 3.14006
50.2516 55.3681 0.879963 3.11114
55.2718 48.8575 -0.75261 2.96114
52.5769 45.962 -1.3139 3.04463
59.5018 55.305 0.609084 2.95925
54.1644 53.486 -0.434019 3.01261
55.0224 50.2566 -0.485232 3.08355
50.1326 56.3362 0.42283 2.73905
52.9355 56.2144 -0.55462 2.95351
41.6332 51.591 -0.963905 3.14124
47.805 46.8588 -0.394734 3.14001
48.4967 48.6593 0.20265 2.81185
50.4431 62.2637 0.354736 3.12871
60.8621 57.2864 0.209286 3.04028
52.2199 62.6086 -1.46278 3.12193
54.2279 55.8909 -0.0444743 3.13188
58.0536 52.312 0.451519 3.00813
42.9109 44.6565 -0.476925 3.08324
48.0715 59.8012 0.492717 2.93499
57.1961 55.7782 1.23693 2.97761
57.2599 59.2963 -0.802976 2.78038
50.7747 57.2021 -0.738387 2.83988
46.7949 52.216 0.195496 2.93572
52.6062 48.6981 -0.505829 2.97569
47.8991 57.0539 -0.28718 2.96416
55.5762 59.4094 -0.61674 2.82366
58.874 56.7405 0.0118561 3.08124
56.4503 50.1047 -1.09916 2.97186
62.0026 50.467 -0.655846 2.98419
57.8928 57.5719 1.34799 2.99774
50.5017 47.9495 0.870625 3.13717
42.0467 44.0296 -0.461617 2.93762
49.6809 55.5885 0.0201274 3.10671
54.1582 53.7444 0.809239 3.12913
55.953 59.4731 0.716015 3.01545
61.2576 43.4566 -0.646288 2.92919
59.3756 48.8042 1.15575 2.93484
54.4911 56.9376 -0.541958 3.08637
56.1727 55.0067 -0.729824 3.13669
53.9905 52.3226 2.51716 3.05197
55.2071 54.8065 0.272785 2.80966
46.7759 48.4212 0.712574 2.77463
44.7669 43.7325 0.925805 2.95642
56.9193 47.9125 -1.51149 3.13188
51.7536 45.3775 -1.58187 3.02343
50.6111 45.1683 1.73829 3.11631
53.6442 47.638 -0.65326 2.94317
54.4479 51.2347 0.406728 2.75895
51.0546 40.517 -0.565941 2.83049
45.7129 49.9194 0.0224634 2.84289
52.2266 47.806 0.339961 2.99588
56.3087 54.5587 -0.79953 3.06608
46.2713 55.4468 1.31882 3.12605
48.6139 58.5463 0.402382 3.02268
51.2601 53.1787 -0.663082 3.12701
55.9817 53.6061 -0.0925523 3.11786
56.2324 42.1769 0.139529 2.97371
50.0728 45.7379 0.375128 2.81911
53.7023 53.8104 -0.148215 3.00404
56.3189 54.6176 -0.783995 2.98565
51.7201 50.5024 -1.65195 3.11308
52.1998 52.8342 1.41258 3.10476
51.6761 58.2043 0.137703 2.93807
46.7964 58.6345 0.605532 2.84764
44.6267 53.7857 0.328723 3.0309
57.3611 48.6877 -0.809789 3.03446
52.7814 53.2395 -0.344348 2.98227
46.6178 53.0229 -0.0175034 3.0594
63.5051 61.2597 -0.211262 2.94451
53.1206 48.1021 1.17456 2.96671
53.6178 57.9821 -1.89064 3.0088
56.7541 47.5892 1.11621 3.04733
46.9282 55.3258 -1.01044 2.8724
51.0222 45.9442 -0.389105 3.09475
62.4337 56.2882 -0.171139 2.84182
51.5771 53.8364 2.49267 2.96195
64.6396 46.5691 -0.475018 2.95447
54.6187 50.5459 0.742724 2.99484
57.915 58.8258 -0.486142 3.0458
49.3421 40.5051 -1.44312 3.03235
52.3742 40.6551 -2.25402 3.00974
52.2751 47.3256 -0.512924 3.07111
56.4323 54.4448 -1.62013 3.01145
55.0678 50.1011 -0.889177 3.10131
57.6737 53.9846 -1.97161 2.89814
42.9182 61.9688 0.262353 2.90282
51.1225 47.3829 -1.30044 3.12228
52.9841 49.308 -2.19192 3.05222
57.3275 66.6631 -1.24259 3.04512
56.2384 51.3746 0.0781159 2.82202
54.4813 64.8339 0.702938 3.06914
54.2246 56.1577 0.599203 3.02111
50.1523 49.5895 -0.570285 2.84325
55.3844 46.0583 0.985347 2.97502
50.7339 52.1704 -0.962774 3.13722
50.5479 44.3156 -0.833486 3.12069
49.1019 55.8195 1.70737 3.06468
56.6572 53.7797 -0.576192 3.06826
59.7784 58.3917 -0.335246 3.00743
45.7675 53.8548 0.947467 3.07922
47.9494 62.7416 1.02433 3.02521
48.7542 54.07 -0.772748 3.09975
50.0935 52.6952 -0.370178 3.12545
47.9281 48.214 -1.56465 3.06863
50.6542 49.0856 -0.519698 2.95746
55.2596 50.4997 0.850705 3.07685
55.0127 49.0047 -0.379761 3.12445
48.7108 53.756 -0.773236 3.09156
55.7135 47.2535 1.0321 3.12845
55.7107 48.8735 0.152074 3.00104
46.1666 45.0487 1.25876 2.82026
53.3349 62.5907 -2.06385 2.95768
48.3643 49.7223 -0.443569 2.91624
50.125 45.845 -0.486352 2.92902
52.7633 52.5723 -2.66797 2.99732
54.9658 58.9504 0.230772 3.14149
48.1069 48.8699 -0.290686 3.03869
62.2273 46.4898 0.39189 2.99772
52.7778 58.1069 -1.29432 2.97472
51.3176 56.5987 -0.727705 2.92049
57.6075 51.6541 -1.19597 3.01861
58.5718 44.3023 0.396381 3.08684
54.2793 65.1834 0.230031 3.07351
49.6792 55.6564 -0.666778 3.03269
57.2158 56.0561 -1.62456 2.96366
60.9924 49.8562 -0.384982 2.9135
65.399 59.8564 -2.06328 3.13711
63.7284 56.3057 -1.40079 3.07973
57.9835 48.3371 2.11223 2.94679
52.2083 55.2268 0.774492 2.92771
47.9429 50.1629 -0.399601 3.11637
47.9659 47.4754 -0.427011 2.83554
50.9991 55.171 -0.416552 3.0648
47.618 49.2651 -0.197431 3.00477
64.3985 52.7554 0.899518 2.88405
51.7086 56.8909 0.8088 3.04346
56.3126 51.471 1.36946 2.87156
50.893 53.2678 -0.290131 3.04929
55.3426 52.4596 0.612894 2.88464
56.1313 53.6582 -0.81165 3.02439
52.6498 48.8841 0.474061 3.0593
